ID,DATE,TIME,VMAX,PER
AL011994,940707,0,10,0
AL011994,940707,6,10,0
AL011994,940707,12,10,0
AL011994,940707,18,10,0
AL031994,940814,12,20,0
AL031994,940814,18,25,0
AL031994,940815,0,25,5
AL031994,940815,6,30,5
AL031994,940815,12,35,10
AL031994,940815,18,45,15
AL031994,940816,0,50,15
AL031994,940816,6,50,0
AL031994,940816,12,30,0
AL031994,940816,18,25,0
AL031994,940817,0,20,0
AL031994,940817,6,15,0
AL031994,940817,12,15,0
AL031994,940817,18,15,0
AL031994,940818,0,15,0
AL031994,940818,6,15,0
AL031994,940818,12,15,0
AL031994,940818,18,15,0
AL031994,940819,0,15,0
AL041994,940816,12,30,0
AL041994,940816,18,30,0
AL041994,940817,0,35,5
AL041994,940817,6,40,10
AL041994,940817,12,50,15
AL041994,940817,18,60,20
AL041994,940818,0,60,10
AL041994,940818,6,65,5
AL041994,940818,12,65,5
AL041994,940818,18,65,0
AL041994,940819,0,70,5
AL041994,940819,6,70,5
AL041994,940819,12,70,0
AL041994,940819,18,70,0
AL041994,940820,0,65,-5
AL041994,940820,6,60,-10
AL041994,940820,12,50,-15
AL041994,940820,18,45,-15
AL041994,940821,0,40,-10
AL041994,940821,6,35,-10
AL041994,940821,12,35,-5
AL041994,940821,18,35,0
AL041994,940822,0,35,0
AL041994,940822,6,35,0
AL041994,940822,12,35,0
AL041994,940822,18,40,5
AL041994,940823,0,40,5
AL041994,940823,6,40,0
AL041994,940823,12,45,5
AL041994,940823,18,45,5
AL061994,940909,12,25,0
AL061994,940909,18,30,0
AL061994,940910,0,45,20
AL061994,940910,6,60,30
AL061994,940910,12,55,10
AL061994,940910,18,50,-10
AL061994,940911,0,50,-5
AL071994,940921,18,25,0
AL071994,940922,0,25,0
AL071994,940922,6,30,5
AL071994,940922,12,35,10
AL071994,940922,18,45,15
AL071994,940923,0,50,15
AL071994,940923,6,50,5
AL071994,940923,12,45,-5
AL071994,940923,18,45,-5
AL071994,940924,0,40,-5
AL071994,940924,6,35,-10
AL071994,940924,12,30,-10
AL071994,940924,18,30,-5
AL071994,940925,0,25,-5
AL071994,940925,6,25,-5
AL071994,940925,12,25,0
AL071994,940925,18,25,0
AL071994,940926,0,20,-5
AL111994,941102,0,30,0
AL111994,941102,6,35,0
AL111994,941102,12,35,5
AL111994,941102,18,35,0
AL111994,941103,0,35,0
AL111994,941103,6,30,-5
AL111994,941103,12,30,-5
AL111994,941103,18,30,0
AL111994,941104,0,35,5
AL111994,941104,6,40,10
AL111994,941104,12,50,15
AL111994,941104,18,65,25
AL111994,941105,0,65,15
AL111994,941105,6,65,0
AL111994,941105,12,70,5
AL111994,941105,18,75,10
AL111994,941106,0,75,5
AL111994,941106,6,75,0
AL111994,941106,12,75,0
AL111994,941106,18,65,-10
AL111994,941107,0,65,-10
AL111994,941107,6,70,5
AL111994,941107,12,80,15
AL111994,941107,18,90,20
AL111994,941108,0,95,15
AL111994,941108,6,95,5
AL111994,941108,12,85,-10
AL111994,941108,18,75,-20
AL121994,941108,12,25,0
AL121994,941108,18,25,0
AL121994,941109,0,30,5
AL121994,941109,6,30,5
AL121994,941109,12,30,0
AL121994,941109,18,30,0
AL121994,941110,0,30,0
AL121994,941110,6,30,0
AL121994,941110,12,30,0
AL121994,941110,18,35,5
AL121994,941111,0,35,5
AL121994,941111,6,35,0
AL121994,941111,12,35,0
AL121994,941111,18,35,0
AL121994,941112,0,40,5
AL121994,941112,6,40,5
AL121994,941112,12,40,0
AL121994,941112,18,35,-5
AL121994,941113,0,35,-5
AL121994,941113,6,40,5
AL121994,941113,12,40,5
AL121994,941113,18,40,0
AL121994,941114,0,40,0
AL121994,941114,6,45,5
AL121994,941114,12,45,5
AL121994,941114,18,45,0
AL121994,941115,0,45,0
AL121994,941115,6,45,0
AL121994,941115,12,45,0
AL121994,941115,18,45,0
AL121994,941116,0,45,0
AL121994,941116,6,45,0
AL121994,941116,12,45,0
AL121994,941116,18,45,0
AL121994,941117,0,55,0
AL121994,941117,6,55,0
AL121994,941117,12,60,5
AL121994,941117,18,65,10
AL121994,941118,0,75,15
AL121994,941118,6,70,5
AL121994,941118,12,70,-5
AL121994,941118,18,60,-10
AL121994,941119,0,50,-20
AL121994,941119,6,45,-15
AL121994,941119,12,40,-10
AL121994,941119,18,35,-10
AL121994,941120,0,35,-5
AL121994,941120,6,30,-5
AL121994,941120,12,30,-5
AL121994,941120,18,25,-5
AL121994,941121,0,25,-5
AL121994,941121,6,20,0
AL121994,941121,12,20,0
AL121994,941121,18,20,0
AL021994,940720,6,25,0
AL021994,940720,12,30,0
AL021994,940720,18,25,0
AL021994,940721,0,20,0
AL021994,940721,6,15,0
AL051994,940829,12,30,0
AL051994,940829,18,30,0
AL051994,940830,0,30,0
AL051994,940830,6,30,0
AL051994,940830,12,30,0
AL051994,940830,18,30,0
AL051994,940831,0,30,0
AL051994,940831,6,30,0
AL051994,940831,12,30,0
AL081994,940924,12,25,0
AL081994,940924,18,30,0
AL081994,940925,0,30,5
AL081994,940925,6,30,0
AL081994,940925,12,30,0
AL081994,940925,18,30,0
AL081994,940926,0,30,0
AL081994,940926,6,25,0
AL081994,940926,12,25,0
AL081994,940926,18,25,0
AL091994,940927,12,30,0
AL091994,940927,18,30,0
AL091994,940928,0,30,0
AL091994,940928,6,30,0
AL091994,940928,12,30,0
AL091994,940928,18,30,0
AL091994,940929,0,25,-5
AL101994,940929,6,25,0
AL101994,940929,12,25,0
AL101994,940929,18,30,5
AL101994,940930,0,30,5
AL101994,940930,6,30,0
AL101994,940930,12,30,0
AL101994,940930,18,25,-5
AL011995,950603,0,30,0
AL011995,950603,6,30,0
AL011995,950603,12,35,5
AL011995,950603,18,40,10
AL011995,950604,0,50,15
AL011995,950604,6,60,20
AL011995,950604,12,65,15
AL011995,950604,18,65,5
AL011995,950605,0,65,0
AL011995,950605,6,60,-5
AL011995,950605,12,60,-5
AL011995,950605,18,45,0
AL011995,950606,0,30,0
AL021995,950705,6,20,0
AL021995,950705,12,20,0
AL021995,950705,18,20,0
AL021995,950706,0,25,5
AL021995,950706,6,25,5
AL021995,950706,12,30,5
AL021995,950706,18,30,5
AL021995,950707,0,30,0
AL021995,950707,6,35,5
AL021995,950707,12,40,10
AL021995,950707,18,60,25
AL021995,950708,0,60,20
AL021995,950708,6,55,-5
AL021995,950708,12,50,-10
AL021995,950708,18,50,-5
AL021995,950709,0,50,0
AL021995,950709,6,50,0
AL021995,950709,12,50,0
AL021995,950709,18,50,0
AL021995,950710,0,45,0
AL021995,950710,6,40,0
AL031995,950712,0,25,0
AL031995,950712,6,25,0
AL031995,950712,12,25,0
AL031995,950712,18,30,5
AL031995,950713,0,30,5
AL031995,950713,6,30,0
AL031995,950713,12,30,0
AL031995,950713,18,30,0
AL031995,950714,0,35,5
AL031995,950714,6,35,5
AL031995,950714,12,35,0
AL031995,950714,18,40,5
AL031995,950715,0,40,5
AL031995,950715,6,45,5
AL031995,950715,12,45,5
AL031995,950715,18,45,0
AL031995,950716,0,45,0
AL031995,950716,6,50,5
AL031995,950716,12,50,5
AL031995,950716,18,55,5
AL031995,950717,0,60,10
AL031995,950717,6,60,5
AL031995,950717,12,60,0
AL031995,950717,18,55,-5
AL031995,950718,0,55,-5
AL031995,950718,6,55,0
AL031995,950718,12,50,-5
AL031995,950718,18,50,-5
AL031995,950719,0,50,0
AL031995,950719,6,50,0
AL031995,950719,12,50,0
AL031995,950719,18,50,0
AL031995,950720,0,50,0
AL031995,950720,6,50,0
AL031995,950720,12,50,0
AL041995,950728,18,25,0
AL041995,950729,0,30,0
AL041995,950729,6,30,5
AL041995,950729,12,30,0
AL041995,950729,18,30,0
AL041995,950730,0,30,0
AL041995,950730,6,30,0
AL041995,950730,12,30,0
AL041995,950730,18,35,5
AL041995,950731,0,40,10
AL041995,950731,6,30,0
AL041995,950731,12,25,0
AL041995,950731,18,20,0
AL041995,950801,0,20,0
AL041995,950801,6,20,0
AL041995,950801,12,20,0
AL041995,950801,18,20,0
AL041995,950802,0,20,0
AL041995,950802,6,20,0
AL041995,950802,12,20,0
AL041995,950802,18,20,0
AL051995,950731,0,45,0
AL051995,950731,6,50,0
AL051995,950731,12,55,10
AL051995,950731,18,60,10
AL051995,950801,0,70,15
AL051995,950801,6,75,15
AL051995,950801,12,75,5
AL051995,950801,18,75,0
AL051995,950802,0,75,0
AL051995,950802,6,75,0
AL051995,950802,12,50,0
AL051995,950802,18,60,0
AL051995,950803,0,65,0
AL051995,950803,6,70,10
AL051995,950803,12,80,15
AL051995,950803,18,65,-5
AL051995,950804,0,45,0
AL051995,950804,6,35,0
AL051995,950804,12,20,0
AL051995,950804,18,20,0
AL051995,950805,0,20,0
AL051995,950805,6,20,0
AL051995,950805,12,20,0
AL051995,950805,18,20,0
AL051995,950806,0,20,0
AL051995,950806,6,20,0
AL051995,950806,12,20,0
AL071995,950808,0,30,0
AL071995,950808,6,30,0
AL071995,950808,12,30,0
AL071995,950808,18,35,5
AL071995,950809,0,40,10
AL071995,950809,6,45,10
AL071995,950809,12,45,5
AL071995,950809,18,45,0
AL071995,950810,0,50,5
AL071995,950810,6,55,10
AL071995,950810,12,60,10
AL071995,950810,18,60,5
AL071995,950811,0,65,5
AL071995,950811,6,70,10
AL071995,950811,12,80,15
AL071995,950811,18,90,20
AL071995,950812,0,100,20
AL071995,950812,6,110,20
AL071995,950812,12,115,15
AL071995,950812,18,120,10
AL071995,950813,0,115,0
AL071995,950813,6,105,-15
AL071995,950813,12,100,-15
AL071995,950813,18,95,-10
AL071995,950814,0,90,-10
AL071995,950814,6,80,-15
AL071995,950814,12,80,-10
AL071995,950814,18,75,-5
AL071995,950815,0,75,-5
AL071995,950815,6,75,0
AL071995,950815,12,70,-5
AL071995,950815,18,70,-5
AL071995,950816,0,70,0
AL071995,950816,6,70,0
AL071995,950816,12,70,0
AL071995,950816,18,70,0
AL071995,950817,0,65,-5
AL071995,950817,6,65,-5
AL071995,950817,12,65,0
AL071995,950817,18,65,0
AL071995,950818,0,65,0
AL071995,950818,6,65,0
AL071995,950818,12,65,0
AL071995,950818,18,70,5
AL071995,950819,0,70,5
AL071995,950819,6,70,0
AL071995,950819,12,70,0
AL071995,950819,18,70,0
AL071995,950820,0,65,-5
AL071995,950820,6,60,-10
AL071995,950820,12,60,-5
AL071995,950820,18,60,0
AL071995,950821,0,60,0
AL071995,950821,6,55,-5
AL071995,950821,12,50,-10
AL071995,950821,18,50,-5
AL071995,950822,0,50,0
AL071995,950822,6,50,0
AL071995,950822,12,50,0
AL081995,950809,18,30,0
AL081995,950810,0,30,0
AL081995,950810,6,30,0
AL081995,950810,12,35,5
AL081995,950810,18,40,10
AL081995,950811,0,45,10
AL081995,950811,6,50,10
AL081995,950811,12,55,10
AL081995,950811,18,60,10
AL081995,950812,0,30,0
AL091995,950822,0,30,0
AL091995,950822,6,35,0
AL091995,950822,12,45,15
AL091995,950822,18,50,15
AL091995,950823,0,60,15
AL091995,950823,6,65,15
AL091995,950823,12,70,10
AL091995,950823,18,75,10
AL091995,950824,0,80,10
AL091995,950824,6,85,10
AL091995,950824,12,90,10
AL091995,950824,18,95,10
AL091995,950825,0,90,0
AL091995,950825,6,90,-5
AL091995,950825,12,90,0
AL091995,950825,18,90,0
AL091995,950826,0,90,0
AL091995,950826,6,90,0
AL091995,950826,12,85,-5
AL091995,950826,18,80,-10
AL091995,950827,0,80,-5
AL091995,950827,6,75,-5
AL091995,950827,12,70,-10
AL091995,950827,18,70,-5
AL091995,950828,0,65,-5
AL091995,950828,6,65,-5
AL091995,950828,12,65,0
AL091995,950828,18,65,0
AL091995,950829,0,65,0
AL091995,950829,6,70,5
AL091995,950829,12,75,10
AL091995,950829,18,75,5
AL091995,950830,0,80,5
AL091995,950830,6,80,5
AL091995,950830,12,80,0
AL091995,950830,18,80,0
AL091995,950831,0,80,0
AL091995,950831,6,80,0
AL091995,950831,12,70,-10
AL091995,950831,18,60,-20
AL091995,950901,0,45,-25
AL101995,950822,12,30,0
AL101995,950822,18,35,0
AL101995,950823,0,35,5
AL101995,950823,6,40,5
AL101995,950823,12,55,20
AL101995,950823,18,75,35
AL101995,950824,0,70,15
AL101995,950824,6,70,-5
AL101995,950824,12,65,-5
AL101995,950824,18,60,-10
AL101995,950825,0,55,-10
AL101995,950825,6,55,-5
AL101995,950825,12,55,0
AL101995,950825,18,50,-5
AL101995,950826,0,50,-5
AL101995,950826,6,45,-5
AL101995,950826,12,45,-5
AL101995,950826,18,40,-5
AL101995,950827,0,35,-10
AL101995,950827,6,40,0
AL101995,950827,12,45,10
AL101995,950827,18,50,10
AL101995,950828,0,55,10
AL101995,950828,6,55,5
AL101995,950828,12,60,5
AL101995,950828,18,65,10
AL101995,950829,0,70,10
AL101995,950829,6,80,15
AL101995,950829,12,75,5
AL101995,950829,18,70,-10
AL101995,950830,0,70,-5
AL101995,950830,6,70,0
AL101995,950830,12,75,5
AL101995,950830,18,75,5
AL101995,950831,0,75,0
AL101995,950831,6,75,0
AL101995,950831,12,75,0
AL101995,950831,18,85,10
AL101995,950901,0,90,15
AL101995,950901,6,95,10
AL101995,950901,12,90,0
AL101995,950901,18,85,-10
AL101995,950902,0,85,-5
AL101995,950902,6,85,0
AL101995,950902,12,80,-5
AL101995,950902,18,75,-10
AL101995,950903,0,75,-5
AL101995,950903,6,75,0
AL101995,950903,12,75,0
AL101995,950903,18,70,-5
AL101995,950904,0,65,-10
AL101995,950904,6,60,-10
AL111995,950822,18,20,0
AL111995,950823,0,25,0
AL111995,950823,6,30,10
AL111995,950823,12,35,10
AL111995,950823,18,35,5
AL111995,950824,0,35,0
AL111995,950824,6,35,0
AL111995,950824,12,35,0
AL111995,950824,18,30,0
AL111995,950825,0,30,0
AL111995,950825,6,30,0
AL111995,950825,12,25,-5
AL111995,950825,18,25,0
AL111995,950826,0,25,0
AL111995,950826,6,20,0
AL111995,950826,12,20,0
AL111995,950826,18,20,0
AL111995,950827,0,20,0
AL111995,950827,6,20,0
AL111995,950827,12,20,0
AL111995,950827,18,20,0
AL111995,950828,0,20,0
AL121995,950826,12,30,0
AL121995,950826,18,30,0
AL121995,950827,0,30,0
AL121995,950827,6,30,0
AL121995,950827,12,30,0
AL121995,950827,18,30,0
AL121995,950828,0,30,0
AL121995,950828,6,35,5
AL121995,950828,12,40,10
AL121995,950828,18,45,10
AL121995,950829,0,45,5
AL121995,950829,6,45,0
AL121995,950829,12,45,0
AL121995,950829,18,45,0
AL121995,950830,0,45,0
AL121995,950830,6,40,-5
AL121995,950830,12,40,-5
AL121995,950830,18,40,0
AL121995,950831,0,40,0
AL121995,950831,6,40,0
AL121995,950831,12,40,0
AL121995,950831,18,40,0
AL121995,950901,0,40,0
AL121995,950901,6,40,0
AL121995,950901,12,35,-5
AL121995,950901,18,35,-5
AL121995,950902,0,35,0
AL121995,950902,6,35,0
AL121995,950902,12,30,-5
AL121995,950902,18,30,-5
AL121995,950903,0,30,0
AL131995,950827,12,25,0
AL131995,950827,18,25,0
AL131995,950828,0,25,0
AL131995,950828,6,25,0
AL131995,950828,12,30,5
AL131995,950828,18,30,5
AL131995,950829,0,35,5
AL131995,950829,6,40,10
AL131995,950829,12,40,5
AL131995,950829,18,40,0
AL131995,950830,0,40,0
AL131995,950830,6,45,5
AL131995,950830,12,55,15
AL131995,950830,18,65,20
AL131995,950831,0,70,15
AL131995,950831,6,80,15
AL131995,950831,12,85,15
AL131995,950831,18,95,15
AL131995,950901,0,100,15
AL131995,950901,6,105,10
AL131995,950901,12,115,15
AL131995,950901,18,115,10
AL131995,950902,0,115,0
AL131995,950902,6,115,0
AL131995,950902,12,115,0
AL131995,950902,18,115,0
AL131995,950903,0,115,0
AL131995,950903,6,120,5
AL131995,950903,12,120,5
AL131995,950903,18,120,0
AL131995,950904,0,120,0
AL131995,950904,6,120,0
AL131995,950904,12,120,0
AL131995,950904,18,120,0
AL131995,950905,0,120,0
AL131995,950905,6,120,0
AL131995,950905,12,115,-5
AL131995,950905,18,115,-5
AL131995,950906,0,115,0
AL131995,950906,6,115,0
AL131995,950906,12,115,0
AL131995,950906,18,115,0
AL131995,950907,0,115,0
AL131995,950907,6,115,0
AL131995,950907,12,110,-5
AL131995,950907,18,110,-5
AL131995,950908,0,110,0
AL131995,950908,6,110,0
AL131995,950908,12,105,-5
AL131995,950908,18,100,-10
AL131995,950909,0,95,-10
AL131995,950909,6,90,-10
AL131995,950909,12,85,-10
AL131995,950909,18,85,-5
AL131995,950910,0,85,0
AL131995,950910,6,85,0
AL131995,950910,12,80,-5
AL131995,950910,18,80,-5
AL131995,950911,0,80,0
AL131995,950911,6,80,0
AL151995,950912,18,30,0
AL151995,950913,0,35,0
AL151995,950913,6,45,15
AL151995,950913,12,55,20
AL151995,950913,18,60,15
AL151995,950914,0,65,10
AL151995,950914,6,70,10
AL151995,950914,12,70,5
AL151995,950914,18,70,0
AL151995,950915,0,75,5
AL151995,950915,6,80,10
AL151995,950915,12,80,5
AL151995,950915,18,85,5
AL151995,950916,0,90,10
AL151995,950916,6,95,10
AL151995,950916,12,95,5
AL151995,950916,18,100,5
AL151995,950917,0,100,5
AL151995,950917,6,95,-5
AL151995,950917,12,80,-20
AL151995,950917,18,80,-15
AL151995,950918,0,85,5
AL151995,950918,6,85,5
AL151995,950918,12,85,0
AL151995,950918,18,80,-5
AL151995,950919,0,80,-5
AL151995,950919,6,75,-5
AL151995,950919,12,75,-5
AL151995,950919,18,80,5
AL151995,950920,0,80,5
AL151995,950920,6,75,-5
AL151995,950920,12,70,-10
AL151995,950920,18,70,-5
AL151995,950921,0,65,-5
AL151995,950921,6,65,-5
AL151995,950921,12,65,0
AL151995,950921,18,60,-5
AL151995,950922,0,55,-10
AL161995,950926,18,25,0
AL161995,950927,0,30,0
AL161995,950927,6,30,5
AL161995,950927,12,35,5
AL161995,950927,18,40,10
AL161995,950928,0,45,10
AL161995,950928,6,50,10
AL161995,950928,12,60,15
AL161995,950928,18,65,15
AL161995,950929,0,65,5
AL161995,950929,6,65,0
AL161995,950929,12,65,0
AL161995,950929,18,65,0
AL161995,950930,0,65,0
AL161995,950930,6,65,0
AL161995,950930,12,60,-5
AL161995,950930,18,55,-10
AL161995,951001,0,50,-10
AL161995,951001,6,50,-5
AL161995,951001,12,45,-5
AL161995,951001,18,45,-5
AL161995,951002,0,45,0
AL161995,951002,6,45,0
AL161995,951002,12,45,0
AL161995,951002,18,45,0
AL161995,951003,0,45,0
AL161995,951003,6,40,-5
AL161995,951003,12,45,0
AL161995,951003,18,45,5
AL161995,951004,0,45,0
AL161995,951004,6,50,5
AL161995,951004,12,50,5
AL161995,951004,18,55,5
AL161995,951005,0,65,15
AL161995,951005,6,65,10
AL161995,951005,12,65,0
AL161995,951005,18,65,0
AL161995,951006,0,60,-5
AL161995,951006,6,55,-10
AL161995,951006,12,50,-10
AL161995,951006,18,40,-15
AL161995,951007,0,35,-15
AL171995,950927,18,25,0
AL171995,950928,0,25,0
AL171995,950928,6,25,0
AL171995,950928,12,25,0
AL171995,950928,18,25,0
AL171995,950929,0,25,0
AL171995,950929,6,25,0
AL171995,950929,12,25,0
AL171995,950929,18,30,0
AL171995,950930,0,30,0
AL171995,950930,6,30,0
AL171995,950930,12,35,0
AL171995,950930,18,40,0
AL171995,951001,0,45,0
AL171995,951001,6,45,5
AL171995,951001,12,45,0
AL171995,951001,18,50,5
AL171995,951002,0,55,10
AL171995,951002,6,60,10
AL171995,951002,12,65,10
AL171995,951002,18,65,5
AL171995,951003,0,70,5
AL171995,951003,6,75,10
AL171995,951003,12,80,10
AL171995,951003,18,85,10
AL171995,951004,0,100,20
AL171995,951004,6,110,25
AL171995,951004,12,130,30
AL171995,951004,18,110,0
AL171995,951005,0,80,0
AL171995,951005,6,50,0
AL171995,951005,12,30,0
AL181995,951004,18,30,0
AL181995,951005,0,30,0
AL181995,951005,6,30,0
AL181995,951005,12,35,5
AL181995,951005,18,40,10
AL181995,951006,0,50,15
AL181995,951006,6,50,10
AL181995,951006,12,50,0
AL181995,951006,18,45,-5
AL181995,951007,0,45,-5
AL181995,951007,6,45,0
AL181995,951007,12,45,0
AL181995,951007,18,45,0
AL181995,951008,0,45,0
AL181995,951008,6,45,0
AL181995,951008,12,30,-15
AL191995,951007,18,25,0
AL191995,951008,0,25,0
AL191995,951008,6,25,0
AL191995,951008,12,25,0
AL191995,951008,18,30,5
AL191995,951009,0,35,10
AL191995,951009,6,40,10
AL191995,951009,12,45,10
AL191995,951009,18,50,10
AL191995,951010,0,60,15
AL191995,951010,6,70,20
AL191995,951010,12,80,20
AL191995,951010,18,95,25
AL191995,951011,0,100,20
AL191995,951011,6,90,0
AL191995,951011,12,75,0
AL191995,951011,18,70,0
AL191995,951012,0,65,0
AL191995,951012,6,65,0
AL191995,951012,12,55,-10
AL191995,951012,18,55,-10
AL191995,951013,0,55,0
AL191995,951013,6,55,0
AL191995,951013,12,55,0
AL191995,951013,18,55,0
AL191995,951014,0,55,0
AL191995,951014,6,60,5
AL191995,951014,12,65,10
AL191995,951014,18,70,10
AL191995,951015,0,70,5
AL191995,951015,6,75,5
AL191995,951015,12,75,5
AL191995,951015,18,75,0
AL191995,951016,0,75,0
AL191995,951016,6,70,-5
AL191995,951016,12,65,-10
AL191995,951016,18,65,-5
AL191995,951017,0,65,0
AL191995,951017,6,60,-5
AL191995,951017,12,55,-10
AL191995,951017,18,50,-10
AL191995,951018,0,45,-10
AL191995,951018,6,40,-10
AL191995,951018,12,35,-10
AL191995,951018,18,35,-5
AL191995,951019,0,30,-5
AL191995,951019,6,30,-5
AL191995,951019,12,30,0
AL191995,951019,18,30,0
AL191995,951020,0,30,0
AL191995,951020,6,30,0
AL191995,951020,12,25,-5
AL191995,951020,18,25,-5
AL191995,951021,0,25,0
AL201995,951020,12,25,0
AL201995,951020,18,30,0
AL201995,951021,0,35,10
AL201995,951021,6,35,5
AL201995,951021,12,40,5
AL201995,951021,18,40,5
AL201995,951022,0,40,0
AL201995,951022,6,40,0
AL201995,951022,12,45,5
AL201995,951022,18,55,15
AL201995,951023,0,50,5
AL201995,951023,6,45,-10
AL201995,951023,12,40,-10
AL201995,951023,18,35,-10
AL201995,951024,0,30,-10
AL201995,951024,6,30,-5
AL201995,951024,12,30,0
AL201995,951024,18,25,-5
AL201995,951025,0,20,-10
AL211995,951027,0,30,0
AL211995,951027,6,30,0
AL211995,951027,12,35,5
AL211995,951027,18,40,10
AL211995,951028,0,45,10
AL211995,951028,6,45,5
AL211995,951028,12,50,5
AL211995,951028,18,55,10
AL211995,951029,0,60,10
AL211995,951029,6,60,5
AL211995,951029,12,65,5
AL211995,951029,18,70,10
AL211995,951030,0,70,5
AL211995,951030,6,70,0
AL211995,951030,12,70,0
AL211995,951030,18,75,5
AL211995,951031,0,75,5
AL211995,951031,6,75,0
AL211995,951031,12,75,0
AL211995,951031,18,75,0
AL211995,951101,0,70,-5
AL211995,951101,6,65,-10
AL211995,951101,12,60,-10
AL211995,951101,18,55,-10
AL061995,950805,18,20,0
AL061995,950806,0,20,0
AL061995,950806,6,20,0
AL061995,950806,12,25,5
AL061995,950806,18,30,10
AL061995,950807,0,30,5
AL061995,950807,6,30,0
AL061995,950807,12,20,0
AL141995,950909,12,25,0
AL141995,950909,18,25,0
AL141995,950910,0,25,0
AL141995,950910,6,25,0
AL141995,950910,12,25,0
AL141995,950910,18,25,0
AL141995,950911,0,25,0
AL141995,950911,6,30,5
AL141995,950911,12,30,5
AL141995,950911,18,30,0
AL141995,950912,0,30,0
AL141995,950912,6,30,0
AL141995,950912,12,30,0
AL141995,950912,18,30,0
AL141995,950913,0,30,0
AL141995,950913,6,30,0
AL141995,950913,12,25,-5
AL011996,960617,18,25,0
AL011996,960618,0,25,0
AL011996,960618,6,25,0
AL011996,960618,12,25,0
AL011996,960618,18,30,5
AL011996,960619,0,35,10
AL011996,960619,6,35,5
AL011996,960619,12,40,5
AL011996,960619,18,40,5
AL011996,960620,0,35,-5
AL011996,960620,6,35,-5
AL011996,960620,12,30,-5
AL011996,960620,18,30,-5
AL011996,960621,0,30,0
AL011996,960621,6,30,0
AL021996,960705,0,30,0
AL021996,960705,6,30,0
AL021996,960705,12,35,5
AL021996,960705,18,35,5
AL021996,960706,0,35,0
AL021996,960706,6,35,0
AL021996,960706,12,40,5
AL021996,960706,18,45,10
AL021996,960707,0,50,10
AL021996,960707,6,55,10
AL021996,960707,12,60,10
AL021996,960707,18,70,15
AL021996,960708,0,75,15
AL021996,960708,6,75,5
AL021996,960708,12,70,-5
AL021996,960708,18,75,0
AL021996,960709,0,80,10
AL021996,960709,6,100,25
AL021996,960709,12,100,20
AL021996,960709,18,90,-10
AL021996,960710,0,85,-15
AL021996,960710,6,80,-10
AL021996,960710,12,80,-5
AL021996,960710,18,80,0
AL021996,960711,0,75,-5
AL021996,960711,6,75,-5
AL021996,960711,12,75,0
AL021996,960711,18,70,-5
AL021996,960712,0,70,-5
AL021996,960712,6,70,0
AL021996,960712,12,85,15
AL021996,960712,18,90,20
AL021996,960713,0,65,0
AL021996,960713,6,60,0
AL021996,960713,12,60,0
AL021996,960713,18,60,0
